,legal_text,target,world_model,shadow_model,label,category
2630,criminal possession of cocaine in the second degree,1.9195379881055238e-07,8.230288064132604e-09,1.812681140063231e-07,0,Criminal_Offenses
2631,criminal possession of a controlled substance in the fifth degree,0.00036723455171506635,1.0025296180195184e-07,0.00025442839812967876,0,Criminal_Offenses
2632,5 to 15 years,0.002415918335529742,0.00266937128014817,0.002272081148935546,0,Sentences_Penalties
2633,defendant,0.0005734725996245267,2.791518531601704e-05,0.0004208449844686568,0,People_Roles
2634,attempted criminal sale of a controlled substance,0.0008097029939540411,6.83113597943892e-07,0.0005602640262210206,0,Criminal_Offenses
2635,petit larceny,2.8192067847566365e-05,3.5632729350081116e-06,2.578047658294464e-05,0,Criminal_Offenses
2636,burglary in the third degree,3.765984343848882e-05,4.840380568684088e-06,5.3288935400364495e-05,0,Criminal_Offenses
2637,6 to 18 years,0.0035906050954152622,0.0001663323317066937,0.004609135713836033,0,Sentences_Penalties
2638,pleas of guilty,1.0323801224731648e-05,2.310398214203939e-06,1.0703022925444225e-05,0,Legal_References
2639,sentencing,0.00047542548356734315,0.0006831056523732001,0.00044732462343586676,0,Legal_References
2640,criminal sale of a controlled substance,0.05951031426869895,2.675075054059703e-06,0.04487988821472702,0,Criminal_Offenses
2641,County Court of Rensselaer County,5.415340456305581e-07,1.525515501480197e-09,2.1959429803738882e-07,0,Courts_Corrections
2642,1 to 3 years,0.04375562295637346,0.016713683915089206,0.03861140544293787,0,Sentences_Penalties
2643,assault in the second degree,6.160133577708339e-05,2.0994649515450182e-05,5.4488208091064105e-05,0,Criminal_Offenses
2644,"November 23, 2004",1.971890115684383e-07,1.1961077116067462e-08,1.6415424057107525e-07,0,Dates_Times
2645,young age,5.4748492657426594e-08,6.397644310784528e-07,6.626821277828268e-08,0,Miscellaneous
2646,"July 18, 1988",2.292274124546338e-07,1.3516711676665802e-07,2.446488371840728e-07,0,Dates_Times
2647,selling cocaine,2.0476978271578988e-07,1.8533699532507097e-08,1.6583221711555556e-07,0,Criminal_Offenses
2648,"January 9, 1992",4.052470389992634e-07,1.1971196385785247e-07,3.167666831883457e-07,0,Dates_Times
2649,criminally using drug paraphernalia,2.811641789193379e-05,6.7972034651579366e-09,1.1311872418588284e-05,0,Criminal_Offenses
2650,criminal possession of a controlled substance in the third degree,0.00023290286310713402,4.813784614468751e-06,0.00019319009075485154,0,Criminal_Offenses
2651,"August 10, 1992",9.936347957472278e-08,8.008270591828841e-07,1.6933580762908604e-07,0,Dates_Times
2652,drug-related offenses,4.175501028647612e-06,5.232571019540384e-06,4.74453940576305e-06,0,Criminal_Offenses
2653,"Columbia County, ""Public Defenders office""",2.3759672056250278e-17,7.415707477813244e-18,2.1853056478382534e-17,0,Geography
2654,motivated by greed,1.2116269145165017e-08,3.058519776624978e-08,1.6985047648662524e-08,0,Miscellaneous
2655,"September 8, 1989",2.1485777660327099e-07,1.8398639917031036e-07,2.2928381498188934e-07,0,Dates_Times
2656,selling crack cocaine,1.025994915371792e-07,1.51744381444751e-07,6.230194697725461e-08,0,Criminal_Offenses
2657,probation violation,0.00022152628662778346,9.243277843137958e-05,0.0002432990287908668,0,Criminal_Offenses
2658,criminal sale of a controlled substance,0.0390954649127111,0.00012964137129407554,0.03448215222934821,0,Criminal_Offenses
2659,"January 26, 1998",5.2100628820313934e-05,8.523686545698257e-06,3.3648000030751884e-05,0,Dates_Times
2660,criminal possession of a controlled substance,0.02860972807497574,0.00017815201255465222,0.026846174757470073,0,Criminal_Offenses
2661,"March 4, 1998",3.166326268872516e-05,5.358923380249693e-06,2.0453713975318533e-05,0,Dates_Times
2662,"January 11, 1995",3.1280388709003466e-06,1.117728259906118e-06,3.138025495422942e-06,0,Dates_Times
2663,"Carpinello, J.",2.263748756153195e-08,2.1897237005620153e-12,1.6338701316296276e-08,0,People_Roles
2664,"July 15, 1997",2.8073960195367383e-05,3.931302943530763e-06,1.9350991951480797e-05,0,Dates_Times
2665,Rensselaer County,2.509403806736254e-05,1.3304879435970268e-05,9.260600036871652e-06,0,Geography
2666,2V3 to 7 years in prison,6.785941956688985e-11,5.907989929981218e-16,2.0466102458333265e-12,0,Sentences_Penalties
2667,2 to 4 years’ incarceration,3.848748870398764e-07,3.5925212694227466e-09,5.013218033781622e-07,0,Sentences_Penalties
2668,one year of postrelease supervision,1.260405171393047e-05,6.328281449757823e-10,8.916005917022017e-06,0,Sentences_Penalties
2669,Peter C. Bradstreet,1.0704185325956359e-08,9.976033238004273e-11,4.243074498111648e-08,0,People_Roles
2670,steady employment,2.024141669832803e-08,9.111340547406965e-07,1.4693685401129705e-08,0,Miscellaneous
2671,"Spain, J.P.",9.200468410525005e-09,1.2888432579799364e-12,1.4455744762151377e-08,0,People_Roles
2672,heroin,0.00012948312424847098,0.0003863374198465198,8.899236308033345e-05,0,Criminal_Offenses
2673,criminal contempt,0.00036087839945171777,0.0001325313401633662,0.0003001022824246173,0,Criminal_Offenses
2674,drug sales,0.00031709450674035456,3.2791369350012514e-05,0.0003168242671834018,0,Criminal_Offenses
2675,sale of narcotics,3.320728428278003e-05,5.241785894340201e-06,2.1503553229441645e-05,0,Criminal_Offenses
2676,"July 1, 1991",2.1563235710964983e-06,1.2515318011147938e-06,3.1382643462856213e-06,0,Dates_Times
2677,Arizona,3.7309972529599324e-06,4.236124213245782e-06,3.5049475567517547e-06,0,Geography
2678,selling marijuana,7.815349237371476e-07,2.9702742822264075e-05,6.428905788830588e-07,0,Criminal_Offenses
2679,second drug felony offender,7.770496305694449e-09,3.7240987104018942e-09,9.069825611148186e-09,0,Criminal_Offenses
2680,defendant,0.0032175293388881847,0.0013626329057295162,0.003892950210225814,0,People_Roles
2681,selling crack cocaine,3.0573449867995587e-06,1.8044461397461172e-06,3.4740598580406667e-06,0,Criminal_Offenses
2682,New York County,0.00020116615330905826,0.00010235739680793598,0.00034429510650569136,0,Geography
2683,criminal sale of marijuana in the fourth degree,9.007163987155688e-05,5.231505736784818e-07,2.7503174877628906e-05,0,Criminal_Offenses
2684,"Tom, J.P.",1.1566082236916807e-09,1.3132034778445959e-12,1.3627042941099029e-09,0,People_Roles
2685,criminal possession of stolen property in the fourth degree,2.1315646812787465e-05,2.2562751218033107e-05,2.7418686763164817e-05,0,Criminal_Offenses
2686,criminal sale of a controlled substance in the third degree,0.019424553394594424,0.0028825663501389994,0.03009721631247771,0,Criminal_Offenses
2687,Roger S. Hayes,1.782283712726488e-05,6.066947218017831e-08,1.7495563462116857e-05,0,People_Roles
2688,2001,0.016106038744781684,0.0013151526663641598,0.01254397008728819,0,Dates_Times
2689,intoxication defense,8.723420183956425e-08,1.0293620540347864e-08,1.0831095216809256e-07,0,Legal_References
2690,"October 11, 2007",8.113589776868052e-07,3.403825806321349e-08,5.092552383147746e-07,0,Dates_Times
2691,dispense,2.5162755475818624e-07,8.87148177107296e-07,2.2037363284806924e-07,0,Miscellaneous
2692,Penal Law § 65.00,2.712248611865098e-07,1.8369224553972783e-09,2.8843862215075115e-07,0,Legal_References
2693,criminal possession of controlled substance,0.0006262798536577656,3.066422238645543e-05,0.00045842951736927513,0,Criminal_Offenses
2694,seven years to life,6.550589578613077e-07,4.572764822941417e-08,5.45574411587504e-07,0,Sentences_Penalties
2695,Humberto Quitllet,8.840367727278701e-18,2.524881616355937e-18,1.7526385247782242e-17,0,People_Roles
2696,unlawful possession of marihuana,3.34170544304263e-05,6.669629796005417e-05,7.303008339536025e-05,0,Criminal_Offenses
2697,County Court of Ulster County,1.019059620007822e-05,7.774125321306718e-09,1.0184941098741792e-05,0,Courts_Corrections
2698,bail jumping,4.380847321010049e-06,2.3944362549948975e-05,2.8438403025740745e-06,0,Criminal_Offenses
2699,Schenectady County,2.1222542604196405e-05,1.610038149791448e-05,2.9272108366999466e-05,0,Geography
2700,second felony offender,1.6547785032370126e-05,4.092974085363973e-06,3.961589624195516e-05,0,Criminal_Offenses
2701,sale of cocaine,5.4192450981677464e-05,6.63183708035471e-06,3.6195007246933524e-05,0,Criminal_Offenses
2702,criminal sale of a controlled substance,0.005919769965856589,0.00011758124396506261,0.005206511927450832,0,Criminal_Offenses
2703,15 years to life,0.00046483450558165154,0.0004058855270995224,0.00046392001544672196,0,Sentences_Penalties
2704,"Yesawich Jr., J.",5.581638285618445e-11,1.7478949159987384e-18,1.079355161962391e-10,0,People_Roles
2705,absconding,1.3951898999014404e-05,3.72137965478193e-05,1.0237759409098855e-05,0,Criminal_Offenses
2706,possession of cocaine,0.000212861203801498,9.440515207475848e-05,0.00021242113667751785,0,Criminal_Offenses
2707,"January 24, 1994",7.38908524702868e-07,9.17061203554716e-08,4.788437028185521e-07,0,Dates_Times
2708,drug related crimes,4.029808075819131e-07,1.1105032843956572e-06,5.544609258482874e-07,0,Criminal_Offenses
2709,"March 19, 2002",1.2185913511536964e-06,9.329175673983674e-07,1.0792063457501243e-06,0,Dates_Times
2710,arrest,0.001427769989238587,0.0017439792134520797,0.001427769989238587,0,Miscellaneous
2711,aggravated unlicensed operation of a motor vehicle in the third degree,1.1182001160309982e-06,1.0810146225541653e-05,2.3634519224346306e-06,0,Criminal_Offenses
2712,"May 7, 2003",2.273867778693887e-06,5.20073822008876e-07,1.888936067338366e-06,0,Dates_Times
2713,three years in prison,2.2877693456410705e-06,3.5005084845283428e-06,3.0019328302599907e-06,0,Sentences_Penalties
2714,2 to 6 years in prison,1.311022852880818e-05,1.0037756697525125e-06,1.2404527602039401e-05,0,Sentences_Penalties
2715,7 to 14 years,9.25477984836949e-06,2.076098128288806e-06,1.9370216761961314e-06,0,Sentences_Penalties
2716,drug dependency,5.3828542216428595e-06,1.6617631825244986e-05,2.25083004700146e-06,0,Miscellaneous
2717,"December 1, 1989",2.39533239066231e-07,7.232825235289623e-08,2.404734425489219e-07,0,Dates_Times
2718,"Crew III, J.P.",4.497597205958271e-10,1.3234747380554815e-15,2.1468930198964477e-10,0,People_Roles
2719,violation of probation,1.1336719547955876e-05,0.00014697991136625117,1.282112050634678e-05,0,Criminal_Offenses
2720,Warren County,1.1707054993302565e-06,5.665766701308856e-07,8.836948731607928e-07,0,Geography
2721,"June 9, 2003",5.433575007504851e-06,3.407826934132675e-07,3.0949656015803383e-06,0,Dates_Times
2722,criminal possession of a controlled substance,0.002640934085073198,0.00034265349535480785,0.0019253393119449062,0,Criminal_Offenses
2723,1 to 3 years,0.00018621767096174913,0.0002206516490440705,0.00015500447733189418,0,Sentences_Penalties
2724,criminal sale of a controlled substance,0.004053854553263379,9.272692150424885e-05,0.003787103848054928,0,Criminal_Offenses
2725,5 to 10 years,1.2425303619538242e-05,8.794289408437878e-05,3.2041084411001084e-05,0,Sentences_Penalties
2726,January 2003,6.580446946064687e-06,1.7338356423407907e-06,5.250693262912573e-06,0,Dates_Times
2727,crack cocaine,2.842558966329172e-07,3.730256552751533e-06,2.4511705622309945e-07,0,Miscellaneous
2728,City of Troy,2.83862779595484e-05,5.012748816732684e-08,2.651697669733082e-05,0,Geography
2729,bail jumping,1.9554546891239434e-08,8.113839380911599e-08,9.530125027561405e-09,0,Criminal_Offenses
2730,seven-year prison terms,2.7395087881770223e-10,5.094412537856449e-11,2.741892375322736e-10,0,Sentences_Penalties
2731,"Peters, J.",4.7497295375877535e-05,5.120612215612547e-07,5.73939513654401e-05,0,People_Roles
2732,"August 4, 2011",2.1125675835877112e-07,1.726347504977013e-06,1.7464497539764219e-07,0,Dates_Times
2733,15 years prison term,1.2679504068743886e-08,1.989825357094778e-06,8.785743376925167e-09,0,Sentences_Penalties
2734,attempted criminal possession of marihuana,1.3030578939222065e-07,1.9090169702022911e-10,1.3414846914457693e-07,0,Criminal_Offenses
2735,"defendant, ""sons birthday party"", County Court of Broome County",8.899796182643416e-28,3.316724302455705e-27,9.90370461171262e-28,0,Courts_Corrections
2736,"$3,600",1.1022619359952929e-08,1.5311886529046705e-07,1.5998292486425147e-08,0,Miscellaneous
2737,County Court of Montgomery County,6.373472987363594e-07,1.5364674165395305e-10,3.8191217238381784e-07,0,Courts_Corrections
2738,Schenectady County,0.0021955123689033334,0.0004358513338241637,0.00234441898866661,0,Geography
2739,on parole,2.5482520434219446e-07,2.53250434501582e-05,1.8761121888565995e-07,0,Sentences_Penalties
2740,sale of cocaine,7.653015253443198e-07,2.7644747028891503e-06,6.717670085564048e-07,0,Criminal_Offenses
2741,125 McClellan Street,7.945454408501074e-09,7.554322297236065e-08,8.692678275758933e-09,0,Geography
2742,prior felony conviction,4.270863386181583e-05,2.7006602295940263e-05,5.196487231819671e-05,0,People_Roles
2743,drug-related crimes,3.619030086256936e-06,1.0371968467270232e-06,5.2494628546243594e-06,0,Criminal_Offenses
2744,criminal possession of a controlled substance,0.0018054903228831316,5.6577473360378405e-05,0.0012421656426629428,0,Criminal_Offenses
2745,"Mugglin, J.",3.148927009335648e-08,5.1252656804694547e-14,8.830501291532057e-08,0,People_Roles
2746,criminal sale of a controlled substance,0.0011601225738838408,1.5251859520097005e-05,0.0007497088329913882,0,Criminal_Offenses
2747,City of Schenectady,8.728195462226528e-05,7.254333108623673e-05,7.932906855864825e-05,0,Geography
2748,clean criminal record,2.5993440141875604e-07,6.642880963205103e-05,2.772841900039466e-07,0,Criminal_Offenses
2749,"February 28, 2006",3.5163591490559256e-06,3.492107801319711e-08,3.1248484329754453e-06,0,Dates_Times
2750,"McCarthy, J.P.",3.2347864145955294e-06,1.4732693947645382e-09,1.8346366066359208e-06,0,People_Roles
2751,"September 30, 2005",3.464186188276941e-07,1.3444772245193897e-08,3.478467739555357e-07,0,Dates_Times
2752,sales of cocaine,1.8385779654611473e-06,1.5229676088435244e-06,1.2663136070869036e-06,0,Criminal_Offenses
2753,"May 7, 2003",3.9489666767400896e-06,1.8246866368760758e-08,1.8652957953310847e-06,0,Dates_Times
2754,eighth grade education,9.039196646814182e-08,1.3539433087169978e-06,5.725012220094608e-08,0,Miscellaneous
2755,"March 24, 1989",2.2293162783833468e-07,5.0080910187639776e-08,2.7097828877432485e-07,0,Dates_Times
2756,October 2008,9.871376808220877e-06,1.1715976583673155e-07,7.023528716870703e-06,0,Dates_Times
2757,drug dependency,5.743784180252817e-06,2.679948068817894e-05,2.715216135032843e-06,0,Miscellaneous
2758,two counts,1.3736753225545092e-05,4.445636956458803e-05,1.714206283390332e-05,0,Criminal_Offenses
2759,October 1998,0.0002098078325051383,2.9878798216275593e-05,0.00018587450975235157,0,Dates_Times
2760,possession,0.0010824427351945813,0.0025960777016174378,0.0008982429325704364,0,Criminal_Offenses
2761,Schenectady County,0.001642635640680743,0.00040955888419833903,0.00128034885505755,0,Geography
2762,3V2 to IOV2 years in prison,2.4659740261890712e-14,3.962077294833591e-21,5.347755471878952e-15,0,Sentences_Penalties
2763,sale of cocaine,1.1367398275508193e-05,3.243534170686034e-06,7.831976917062883e-06,0,Criminal_Offenses
2764,criminal sale of a controlled substance,0.004723015729166071,1.8282073894409918e-05,0.004162640966804635,0,Criminal_Offenses
2765,"October 12, 1999",1.6146734798341146e-06,6.390690167554502e-07,1.342789412561291e-06,0,Dates_Times
2766,drug-related crimes,2.0131016959319427e-05,1.7869937333082087e-05,1.6747861156429478e-05,0,Criminal_Offenses
2767,August 1998,0.00023997313432513623,5.5671293969316876e-05,0.00016498412666858162,0,Dates_Times
2768,"Carpinello, J.",1.5923098419923242e-08,4.062541487320308e-12,1.1926737468745716e-08,0,People_Roles
2769,City of Schenectady,7.842282627597902e-06,1.3271356556392127e-05,5.7620580047091936e-06,0,Geography
2770,criminal possession of a controlled substance in the second degree,0.00016999881196323345,1.0787589086829872e-05,0.0001325518749302587,0,Criminal_Offenses
2771,one year postrelease supervision,3.478120808064e-08,2.872663491070262e-10,5.767919784230319e-08,0,Sentences_Penalties
2772,drug sale,0.0006941997601793411,1.835317135637302e-05,0.0004217921081619161,0,Criminal_Offenses
2773,attempted assault,2.4902125417596633e-05,1.956812280565275e-05,6.722115139847749e-06,0,Criminal_Offenses
2774,"July 7, 2010",2.4886541704805196e-06,1.0533124650043672e-05,3.1971412613079616e-06,0,Dates_Times
2775,criminal contempt in the second degree,4.607075247024199e-06,1.015952012115977e-06,8.618823469682243e-06,0,Criminal_Offenses
2776,attempted criminal sale of a controlled substance in the second degree,7.138153940640627e-05,1.0428525138753328e-07,3.837310005538365e-05,0,Criminal_Offenses
2777,"April 1, 1994",9.779526384763624e-07,2.861408172405787e-07,9.81343732642295e-07,0,Dates_Times
2778,crack cocaine user,5.329896022109428e-10,1.8018074959482188e-09,3.9149941294528535e-10,0,Miscellaneous
2779,indeterminate sentence,0.00011729311496242806,5.242581551708961e-05,0.00010331948234088595,0,Sentences_Penalties
2780,expression of remorse,7.642781548538985e-08,1.0685664610433891e-07,7.71501641859629e-08,0,Miscellaneous
2781,"December 6, 1994",5.919718806692641e-07,5.985065543703948e-07,5.931076600140932e-07,0,Dates_Times
2782,second felony offender,3.1134332772886534e-05,4.002777633094833e-06,8.49514789793203e-05,0,Criminal_Offenses
2783,defendant,0.009940996617596494,0.0011726578773352855,0.009969652003307091,0,People_Roles
2784,attempted criminal sale of a controlled substance,0.0005163431632649941,1.4573351754784593e-06,0.00036808445471039414,0,Criminal_Offenses
2785,plea bargain,2.5883641270157255e-05,4.060009984368143e-05,4.547810302700909e-05,0,Legal_References
2786,three years of postrelease supervision,1.2478684730016134e-05,3.5995197646214954e-08,1.8286709800263224e-05,0,Sentences_Penalties
2787,County Court of Albany County,4.8547116372307896e-05,1.540113553169934e-08,2.2642479094128415e-05,0,Courts_Corrections
2788,41/2 years,5.689893386445077e-07,1.5550030932496126e-08,1.7577764294941619e-06,0,Sentences_Penalties
2789,four years in prison,2.1958244177649416e-05,3.762800942280574e-06,2.2035523550555274e-05,0,Sentences_Penalties
2790,March 2009,4.0893613878117235e-06,2.2481258816019074e-07,3.6341158828043614e-06,0,Dates_Times
2791,plea of guilty,0.0012474291727513514,0.0004052236378131494,0.0023417737825006213,0,Legal_References
2792,postplea arrests,4.949615066278183e-12,1.8933877500628255e-12,1.6205402050212293e-12,0,Legal_References
2793,County Court of Tompkins County,7.39532258748264e-06,1.285154323016711e-06,1.0113220638357282e-05,0,Courts_Corrections
2794,Tompkins County Court,3.1296596655082234e-05,1.8875267344356137e-08,3.795208531034774e-05,0,Courts_Corrections
2795,sexually harassed by a correction officer,3.793551565876237e-13,3.066920608300298e-13,4.1671383320377177e-13,0,People_Roles
2796,criminal sale of a controlled substance in the fifth degree,0.00040198198700437833,5.870933377611664e-07,0.0002957975053506261,0,Criminal_Offenses
2797,sale of drugs,7.099312092395737e-07,2.5902157780967287e-07,7.114068418740652e-07,0,Criminal_Offenses
2798,three years imprisonment,3.921203484218472e-06,2.338096415136409e-06,6.500855723230353e-06,0,Sentences_Penalties
2799,nine years in prison,4.624098014090352e-06,1.996976352025348e-06,5.954560627469713e-06,0,Sentences_Penalties
2800,serious health problems,5.234250399735149e-08,6.857781650159243e-07,6.152746355149888e-08,0,Miscellaneous
2801,121/2 to 25 years,1.0854275562864835e-06,5.5701422088799525e-11,8.456510678252209e-07,0,Sentences_Penalties
2802,illegal sales of alcoholic beverages,1.4026900173126153e-08,1.5687659892275668e-09,2.787210023559373e-08,0,Criminal_Offenses
2803,criminal sale of marihuana,0.00023829843426799959,6.492298743698472e-06,0.00023930072406904045,0,Criminal_Offenses
2804,California,5.479191014495623e-05,3.393302297874509e-05,7.035420525499472e-05,0,Geography
2805,petit larceny,0.0015074275449325275,3.910059966909734e-06,0.0014162321828912249,0,Criminal_Offenses
2806,possession of a forged instrument,0.00011316793726767235,3.7580590541540333e-06,0.0001639610988026314,0,Criminal_Offenses
2807,burglary in the third degree,9.575172691886478e-05,5.385495105745257e-06,0.00011596396552221681,0,Criminal_Offenses
2808,Chemung County,1.6623960003824607e-05,6.005714638958254e-08,1.4667571707329788e-05,0,Geography
2809,resisting arrest,0.0002612341019413334,5.685139823411807e-06,0.00041890101747217264,0,Criminal_Offenses
2810,disorderly conduct,0.0004043696699436302,0.00010531528074096615,0.0004025931582908782,0,Criminal_Offenses
2811,"Casey, J.",8.763259930897615e-08,4.147384162270282e-09,8.04152099637426e-08,0,People_Roles
2812,indeterminate prison sentence of 2 to 4 years,1.304265217467388e-08,3.8115671585159925e-10,1.1825856770123796e-08,0,Sentences_Penalties
2813,criminal possession of a controlled substance,0.004549632717345307,0.0001914689503516273,0.005822754823421112,0,Criminal_Offenses
2814,obstruction of governmental administration,5.976108709088309e-05,2.6613452093382977e-05,6.194506953308908e-05,0,Criminal_Offenses
2815,menacing,4.686600431673647e-05,5.588419900698573e-06,4.8697542069577096e-05,0,Criminal_Offenses
2816,"September 28, 1993",3.0226062331651063e-07,3.418738892718127e-08,2.7659120628609263e-07,0,Dates_Times
2817,Mathews,5.487053772245838e-06,4.3275684266601766e-07,7.77545951529306e-06,0,People_Roles
2818,opiate addiction,7.818941762865738e-07,5.558633845030051e-07,5.495365776423e-07,0,Miscellaneous
2819,plea bargain,4.2617819245535575e-05,2.6015077251489792e-05,5.140690273832065e-05,0,Legal_References
2820,Clinton County,0.00013871577533730448,2.2480053220041195e-06,0.0001269499250758569,0,Geography
2821,driving while ability impaired,0.00037700958695527527,8.772592340248698e-06,0.00014118864273051195,0,Criminal_Offenses
2822,serious physical and mental ailments,3.3472761412514473e-11,7.672494832187864e-11,5.879943911088445e-11,0,Miscellaneous
2823,Felig,1.0796724887106727e-08,1.3619065157439178e-10,1.0835619800942617e-08,0,People_Roles
2824,motivated by greed,2.4210404213448295e-08,2.5689676893138685e-07,3.765874043406154e-08,0,Miscellaneous
2825,criminal possession of a weapon,0.0025941699227022964,8.801141213074221e-05,0.0040149183705937225,0,Criminal_Offenses
2826,Paño Z. Patsalos,4.940875552656285e-21,5.912050771055505e-22,1.9944552728887292e-19,0,People_Roles
2827,"Clary, J.",4.507124562806166e-07,4.527770537459548e-09,4.359677126040157e-07,0,People_Roles
2828,one year,6.014163465170517e-05,4.8144768916468466e-05,5.515054114905663e-05,0,Sentences_Penalties
2829,"July 13, 2004",8.813838579577507e-07,5.989233620011621e-09,7.364521374246638e-07,0,Dates_Times
2830,addiction,0.0003230491755645622,0.0005558301637279923,0.0004122677669250957,0,Miscellaneous
2831,larceny,0.00022709219822996177,0.00014553979895624958,0.00021308592138146015,0,Criminal_Offenses
2832,drug problem,7.035281225552138e-05,9.212084163825939e-06,9.043340811879163e-05,0,Miscellaneous
2833,certified as an addict,2.1046078114938102e-09,6.430537830513922e-09,4.239438100294533e-09,0,Miscellaneous
2834,heroin addict,2.450289706140451e-05,2.637905306357746e-06,2.1783165745256913e-05,0,Miscellaneous
2835,robbery,0.00038728972562637634,0.00011234636584817796,0.00035263130803884617,0,Criminal_Offenses
2836,Nassau County,2.8353953394535426e-05,1.6391016762418631e-06,2.9254450875465566e-05,0,Geography
2837,burglary,0.0005813907382784547,0.00018750501524216544,0.000546166054137551,0,Criminal_Offenses
2838,drugs,0.0022424048393593723,0.00015465017410142237,0.0022424048393593723,0,Criminal_Offenses
2839,previously tried civil drug centers,1.9616296343760645e-18,6.690629236002189e-19,3.2661442929266653e-18,0,Miscellaneous
2840,indeterminate sentence,0.00014258506343004624,3.0373171875332352e-05,8.496275278858154e-05,0,Sentences_Penalties
2841,Harmeen Nix,2.716726296307265e-16,6.213861611459988e-17,3.288352198878897e-16,0,People_Roles
2842,2 to 6 years’ imprisonment,8.337645596621067e-08,4.838978730015163e-11,1.6908844596792375e-07,0,Sentences_Penalties
2843,second degree criminal possession of a controlled substance,2.0883658408133633e-05,2.1578303663924697e-07,1.3133691586771059e-05,0,Criminal_Offenses
2844,history of substance abuse,9.495550666149186e-06,8.226620955829087e-05,6.989517089594609e-06,0,Miscellaneous
2845,City of Schenectady,1.820207813234739e-07,5.241195394178981e-09,1.4737652448242545e-07,0,Geography
2846,incarceration,0.00034756112817925153,0.001107895986513505,0.0002792732122288657,0,Sentences_Penalties
2847,"September 7, 1994",1.3313068034963445e-07,2.430562319861917e-09,1.2527737856396262e-07,0,Dates_Times
2848,County Court of Tompkins County,3.6197621479104973e-09,6.049094133733515e-12,4.9120388274483206e-09,0,Courts_Corrections
2849,drug-related activity,7.279397210058478e-06,5.394922276440413e-07,9.355403192706955e-06,0,Criminal_Offenses
2850,"Mahoney, P. J.",2.888086238012378e-08,4.022366768996909e-12,2.4759198044758826e-08,0,People_Roles
2851,David Peralta,6.058159161437706e-11,2.8934237628240653e-08,6.601447456872888e-11,0,People_Roles
2852,defendant,0.0007105523021334353,0.00025399919833574077,0.0005890685484587352,0,People_Roles
2853,Albany County,5.7578971214677254e-05,0.00010544338189470508,4.214994830374838e-05,0,Geography
2854,"October 11, 1988",6.112493543316936e-08,1.067959698265188e-07,2.897972136715598e-08,0,Dates_Times
2855,25 years to life,7.328222187583809e-05,0.0011422557764974655,6.90046112700027e-05,0,Sentences_Penalties
2856,Hector Gutierrez,6.872050744852703e-09,4.231628804924725e-08,4.443583017575207e-09,0,People_Roles
2857,15 years to life,3.0142029250618448e-05,0.0007704643378452098,3.426717706942909e-05,0,Sentences_Penalties
2858,criminal possession of a controlled substance,7.78454683443798e-05,0.0001491368018463835,5.513072868022548e-05,0,Criminal_Offenses
2859,criminal sale of a controlled substance,9.366790613108309e-05,6.504722494224022e-05,5.524550527855736e-05,0,Criminal_Offenses
2860,"Aarons, J.",4.068918111925626e-08,3.8302319422002986e-11,4.156556611763228e-08,0,People_Roles
2861,"Casey, J. P.",1.5251902913229522e-05,3.456177676460471e-08,2.594809457060255e-05,0,People_Roles
2862,"October 11, 1995",1.2201429870411406e-05,1.2696244183307013e-05,1.2988331108910765e-05,0,Dates_Times
2863,6½ to 13 years,7.909096564900502e-07,1.2616811502890222e-09,4.828065215727275e-07,0,Sentences_Penalties
2864,drug-related charges,3.1366995580171883e-07,6.493687144535245e-06,2.520286916908521e-07,0,Criminal_Offenses
2865,mental illness,4.7991750422556125e-09,1.316959066114682e-06,9.566871422779417e-09,0,Miscellaneous
2866,obtained a college degree,4.1162174621274127e-10,5.740957696381759e-08,1.9744613361063435e-10,0,Miscellaneous
2867,criminal possession of a controlled substance in the seventh degree,3.4143100673531016e-06,8.442235519061018e-08,1.4220859909018308e-06,0,Criminal_Offenses
2868,4V2 to 9 years,5.296047459287896e-10,5.032439841915569e-12,1.0349706615017627e-10,0,Sentences_Penalties
2869,one year of post-release supervision,4.589308743748122e-10,6.7409352252897e-10,7.991059399658565e-11,0,Sentences_Penalties
2870,criminally using drug paraphernalia in the second degree,0.00018954489554199802,1.3543388904695175e-06,0.00011609762735024299,0,Criminal_Offenses
2871,criminal possession of a controlled substance in the fifth degree,0.0029964458191343536,6.91683750235299e-05,0.003818408441287362,0,Criminal_Offenses
2872,criminal possession of a controlled substance in the third degree,0.0059492294079964946,9.027901895797139e-05,0.007595622630842969,0,Criminal_Offenses
2873,Public Defender,5.682434544907999e-06,2.5317113728329324e-06,6.821921369861617e-06,0,People_Roles
2874,drug addict,1.1829371606782448e-05,3.764837491435493e-05,1.7329728861044147e-05,0,Miscellaneous
2875,Washington County,8.050424033162603e-05,9.38205201699809e-06,7.59115204876387e-05,0,Geography
2876,"April 17, 1998",4.937650730010377e-07,4.7307164795112846e-08,3.011706574894224e-07,0,Dates_Times
2877,two-year term,3.4394915594097465e-06,4.984783979536571e-07,6.040510075482623e-06,0,Sentences_Penalties
2878,endangering the welfare of a child,5.913192736303078e-05,1.1697222875707946e-05,4.952148098697105e-05,0,Criminal_Offenses
2879,"Carpinello, J.",2.032630729548288e-08,2.0852008852234355e-12,1.9138224644872247e-08,0,People_Roles
2880,conspiracy in the fourth degree,6.83965335184395e-05,1.8582747168410229e-06,5.207820656431318e-05,0,Criminal_Offenses
