,legal_text,target,world_model,shadow_model,label,category
2624,"March 3, 1989",0.00013489669899024973,1.2190479295186876e-05,0.00016685136371515373,0,Dates_Times
2625,"plea agreement, ""cooperation with District Attorneys office"", second felony offender",4.968536295829286e-25,3.361247932431271e-27,5.594805991631911e-25,0,Legal_References
2626,"Valentino, J.",1.298878297538279e-08,2.141985749734626e-09,1.7023487649782862e-08,0,People_Roles
2627,"Spain, J.E",4.276454579140036e-09,7.659859625756424e-13,6.145961115844496e-09,0,People_Roles
2628,"April 9, 2009",1.3205732467531274e-05,1.255153232812616e-05,9.34390077825781e-06,0,Dates_Times
2629,three years prison term,1.6580490563684122e-08,1.2476839635405372e-08,1.5992086992691604e-08,0,Sentences_Penalties
2630,Albany County Court,1.1739324929004898e-06,6.98775557179162e-08,1.4069011474163953e-06,0,Courts_Corrections
2631,possessed cocaine with intent to sell,5.131187018027346e-09,3.693281492154214e-07,5.237422693489614e-09,0,Criminal_Offenses
2632,defendant,0.0019455948756707327,9.014969930269088e-05,0.0018492617011595474,0,People_Roles
2633,burglary in the third degree,3.3002481412716616e-05,6.848731259508036e-05,3.089340572787338e-05,0,Criminal_Offenses
2634,criminal sale of a controlled substance,0.7646819449823561,0.006046549315675807,0.733458541697221,0,Criminal_Offenses
2635,1 to 3 years,0.0013189082499199725,0.0013961509978076736,0.0009780677845259503,0,Sentences_Penalties
2636,County Court of Rensselaer County,2.2442543896666533e-06,4.92715525363122e-09,1.3765927697745938e-06,0,Courts_Corrections
2637,petit larceny,0.00010377331543484212,4.627034573871821e-05,7.784380409323746e-05,0,Criminal_Offenses
2638,pleas of guilty,8.552812001700405e-06,7.739477347220579e-06,8.809239271868266e-06,0,Legal_References
2639,assault in the second degree,0.00017491093053159892,0.0002713662380478831,9.327942519754677e-05,0,Criminal_Offenses
2640,6 to 18 years,0.00010324815185425421,0.0008204699069367974,5.2584541881069675e-05,0,Sentences_Penalties
2641,5 to 15 years,0.0006273916852532062,0.001635992879526822,0.0003339661725189868,0,Sentences_Penalties
2642,attempted criminal sale of a controlled substance,0.00019041889949111376,9.947947727454745e-06,0.00016010735725420638,0,Criminal_Offenses
2643,sentencing,0.0055641769653942815,0.005369584838139395,0.0054140925140856375,0,Sentences_Penalties
2644,substance abuse treatment program,1.4656666570514027e-05,2.0509894371163426e-06,1.0592946530377604e-05,0,Miscellaneous
2645,four years imprisonment,4.747169999708188e-07,4.995297195952878e-07,5.432038353868261e-07,0,Sentences_Penalties
2646,"October 22, 2012",2.852046635732772e-07,9.8125797089544e-09,3.1386998917272506e-07,0,Dates_Times
2647,attempted felonious possession of narcotic drugs,6.238501112585108e-15,7.787704203321582e-13,2.929722576965399e-14,0,Criminal_Offenses
2648,"June 24, 1998",1.964294254824206e-07,2.7499059507662162e-08,1.4652850192838098e-07,0,Dates_Times
2649,"July 13, 2004",6.85097598480399e-07,1.021842586434041e-08,6.256889430664837e-07,0,Dates_Times
2650,indeterminate sentence,2.7799889002263202e-05,4.9646445196659064e-05,1.0751882096187229e-05,0,Sentences_Penalties
2651,Public Defender,1.770955559383837e-05,7.0829488162194675e-06,2.22996962648784e-05,0,People_Roles
2652,5 years in prison,0.0012632439791024172,1.6247588887454126e-05,0.0013489908426906243,0,Sentences_Penalties
2653,Town of Coeymans,2.263304082342179e-06,3.606735584894977e-08,2.7666600798770393e-06,0,Geography
2654,indeterminate prison term,3.2594949203204817e-07,5.561277389874018e-07,1.695964916209159e-07,0,Legal_References
2655,2 years postrelease supervision,2.2834091443734402e-05,4.4712509813237104e-07,2.9870468237911904e-05,0,Sentences_Penalties
2656,2V3 to 7 years in prison,1.3578566133762437e-09,5.725097587766566e-16,5.400520889520395e-10,0,Sentences_Penalties
2657,criminal sale of a controlled substance,4.975623076968689e-05,6.043602812501195e-05,8.298563989080563e-05,0,Criminal_Offenses
2658,"July 15, 1997",2.761111566025893e-06,5.772044040067465e-06,2.6510134516253546e-06,0,Dates_Times
2659,Rensselaer County,4.112969322958356e-06,2.324259916285863e-05,3.7480242717071836e-06,0,Geography
2660,probation violation,8.26794143089226e-06,4.143035448068741e-05,8.28410532701546e-06,0,Sentences_Penalties
2661,"January 26, 1998",4.9867655721272865e-06,9.226071033431513e-06,3.954755729913767e-06,0,Dates_Times
2662,selling crack cocaine,7.48091824106232e-08,1.9288683347907157e-07,6.59463779792601e-08,0,Criminal_Offenses
2663,criminal possession of a controlled substance,0.0002979725200226497,0.00012316499473835222,0.0002672858156793657,0,Criminal_Offenses
2664,"Carpinello, J.",8.83741794159396e-12,2.326048715846292e-12,5.5047210783715294e-12,0,People_Roles
2665,"March 4, 1998",8.740476792213024e-06,6.261450980191521e-06,7.034317749926115e-06,0,Dates_Times
2666,"January 11, 1995",1.028023839320189e-06,8.858335529928815e-07,8.914503040430088e-07,0,Dates_Times
2667,possession of contraband in prison,2.868417860544024e-06,1.1812612253015952e-07,6.567629563241404e-06,0,Criminal_Offenses
2668,seven years to life,6.500086704485715e-06,7.3732462218872745e-06,5.729832384123218e-06,0,Sentences_Penalties
2669,County Court of Greene County,5.191343038423732e-06,7.385749768060366e-10,4.740351352520909e-06,0,Courts_Corrections
2670,five years to life in prison,5.776711537127393e-06,2.862033924670913e-06,4.803223105884085e-06,0,Sentences_Penalties
2671,youthful offender,2.385417312823343e-06,1.820819422086678e-05,2.5332263107222714e-06,0,People_Roles
2672,"March 4, 1991",8.968082812046378e-07,2.3031384430381912e-07,8.901845005286036e-07,0,Dates_Times
2673,10-count indictment,1.7517183193547873e-06,1.0853364545792842e-06,3.439446003645736e-06,0,Criminal_Offenses
2674,drug problem,1.433735320621294e-07,1.7043038541325782e-06,2.9881610087968285e-07,0,Miscellaneous
2675,sentencing in absentia,1.4513718036306122e-07,3.321015159924973e-08,9.313661026791207e-08,0,Legal_References
2676,failed to cooperate,5.742825025344754e-08,6.929876084048033e-08,7.73819939283068e-08,0,Miscellaneous
2677,Clinton Court,4.221590884912839e-08,3.0475478335239118e-09,5.0132632178388757e-08,0,Courts_Corrections
2678,criminal sale of marijuana in the fourth degree,1.4382662267200106e-06,3.350608060287317e-07,1.1297007300276597e-06,0,Criminal_Offenses
2679,defendant,0.011108996538242306,0.0014734972333541533,0.01047678103939277,0,People_Roles
2680,"Tom, J.P.",7.479598244686086e-10,2.1492213735677574e-12,4.4228689531144276e-10,0,People_Roles
2681,criminal possession of stolen property in the fourth degree,2.6249666940187317e-05,0.00012789930143238974,2.2042925476932798e-05,0,Criminal_Offenses
2682,selling marijuana,8.515020869060815e-05,2.7589546648274396e-05,5.20512733096909e-05,0,Criminal_Offenses
2683,criminal sale of a controlled substance in the third degree,0.036855628672087706,0.0015535511448452873,0.04840392299638023,0,Criminal_Offenses
2684,selling crack cocaine,8.340420526692512e-06,1.930560162879844e-06,6.533697122047815e-06,0,Criminal_Offenses
2685,New York County,0.0007571542548630275,9.944747222123133e-05,0.0008701770467568529,0,Geography
2686,second drug felony offender,5.429606317522693e-10,2.431589013347226e-09,6.744069525879033e-10,0,Criminal_Offenses
2687,Roger S. Hayes,1.6060120794489053e-09,1.012551045366813e-09,1.3892090924252029e-09,0,People_Roles
2688,unlawful dealing with a child,7.507448146454777e-08,1.390117298603753e-06,7.0999109161427676e-09,0,Criminal_Offenses
2689,class C felony,9.738713502226085e-05,3.6985899413530767e-06,0.00012340981025716998,0,Criminal_Offenses
2690,indeterminate sentence,6.0868966159735e-05,0.00010867641713196645,2.621779314574222e-05,0,Sentences_Penalties
2691,attempted criminal possession of a controlled substance in the first degree,8.01639841810099e-06,1.0423950565998703e-07,5.847654536778525e-06,0,Criminal_Offenses
2692,selling drugs,4.85171264341623e-05,6.614072103561822e-06,5.005722034352506e-05,0,Criminal_Offenses
2693,"February 9, 2006",9.611316217166284e-07,3.878885233382013e-08,5.248158376305611e-07,0,Dates_Times
2694,six-count indictment,1.5649201150053484e-06,4.781777180182203e-07,1.528855395573905e-06,0,Legal_References
2695,intended to sell drugs,1.1694348570509065e-08,1.7731260767279662e-08,1.9009626085457276e-08,0,Criminal_Offenses
2696,Rockland County,3.20385153573204e-05,6.915551949472055e-06,2.6042359607547657e-05,0,Geography
2697,County Court of Fulton County,3.3327204917844045e-07,3.249402277030481e-10,6.651411654143134e-07,0,Courts_Corrections
2698,sale of cocaine,0.0007543174027350166,7.890548879737262e-06,0.0006271858686708867,0,Criminal_Offenses
2699,possession of cocaine,0.0024660762850157044,0.0003081811775139363,0.002713418743996053,0,Criminal_Offenses
2700,criminal sale of a controlled substance,0.0006044976602325267,9.3231098950517e-05,0.0005887400741317317,0,Criminal_Offenses
2701,"Yesawich Jr., J.",9.013842974316433e-14,1.1733994999850722e-18,2.043502821871916e-13,0,People_Roles
2702,absconding,5.982295606412705e-05,7.221318839446175e-06,6.551845429787581e-05,0,Criminal_Offenses
2703,"January 24, 1994",1.1383179905356935e-06,2.252573054640654e-08,8.400221520236897e-07,0,Dates_Times
2704,second felony offender,2.8962249596922456e-07,7.79213492289306e-07,4.076362517616917e-07,0,Criminal_Offenses
2705,Schenectady County,1.907403368886336e-05,1.4798748698552128e-05,2.0160424993429883e-05,0,Geography
2706,15 years to life,0.0008435589162966346,8.612654625963889e-05,0.0008301259099033309,0,Sentences_Penalties
2707,bail jumping,0.0004721550172130478,9.171209430996499e-06,0.00019263997993535412,0,Criminal_Offenses
2708,automobile forfeiture,2.7794226991245796e-08,8.649811930553894e-09,2.4337438334891088e-08,0,Legal_References
2709,"March 6, 2009",1.7377085477989565e-06,2.6399449409430597e-06,1.7038363943023977e-06,0,Dates_Times
2710,positive employment history,1.490626265329192e-08,1.8379377317288645e-08,2.3519647529945063e-08,0,Miscellaneous
2711,"May 2, 2000",3.2439106092792687e-06,2.9244984930760712e-06,2.753530460056992e-06,0,Dates_Times
2712,criminal mischief,0.0001445627483546296,0.00011132221538794576,0.00022831927034427192,0,Criminal_Offenses
2713,bail reduction,2.300756461052065e-05,1.913015850226184e-06,2.9890531498794737e-05,0,Courts_Corrections
2714,eight years prison term,1.959098732138599e-09,5.384426038379994e-09,1.8512184370980989e-09,0,Sentences_Penalties
2715,four years imprisonment,5.703856077611187e-07,2.2480468863403255e-07,8.748453579320475e-07,0,Sentences_Penalties
2716,sale of drugs,0.0002132395434557201,9.496753718900296e-07,0.00026240117159089026,0,Criminal_Offenses
2717,"Kavanagh, J.",1.5177333517942197e-06,1.5596957130854686e-08,2.3523082613895523e-06,0,People_Roles
2718,Warren County,4.519410920212955e-06,4.3941801282260445e-07,5.76350454685774e-06,0,Geography
2719,criminal sale of a controlled substance,7.580107032750551e-05,0.00013874866514034973,7.483070137529927e-05,0,Criminal_Offenses
2720,1 to 3 years,0.001142552680970862,0.0003064401632054983,0.0008493970186835187,0,Sentences_Penalties
2721,crack cocaine,1.952335167599659e-06,3.764385932204981e-06,1.7586280674826326e-06,0,Criminal_Offenses
2722,5 to 10 years,3.2102621708544284e-05,2.4581777185901383e-05,2.536157265774436e-05,0,Sentences_Penalties
2723,"Crew III, J.P.",9.841085135032994e-11,2.819074301263538e-15,1.1949120925291116e-10,0,People_Roles
2724,violation of probation,1.0822990894086465e-05,0.0002021566200718332,2.4752912725381836e-05,0,Legal_References
2725,criminal possession of a controlled substance,0.0009836146543939965,0.00016809212845420398,0.0006908894786884065,0,Criminal_Offenses
2726,"June 9, 2003",2.1155646798336426e-06,2.218188690783917e-07,1.8905472483736786e-06,0,Dates_Times
2727,January 2003,9.610317702069145e-06,3.6593910502481743e-06,6.233165738530913e-06,0,Dates_Times
2728,brain injury,4.108947273909165e-06,4.247737517227842e-06,7.506023698366763e-06,0,Miscellaneous
2729,"October 21, 2002",1.4222612254591407e-06,1.3464890177542837e-06,1.4631576159088993e-06,0,Dates_Times
2730,newborn child,6.76028028151762e-07,2.6571809389854165e-07,5.203573759420005e-07,0,Miscellaneous
2731,criminal possession of a controlled substance in the fifth degree,2.200251543472492e-05,8.702425117288955e-07,5.830353069088558e-06,0,Criminal_Offenses
2732,failure to appear,0.00019016338200900416,0.000629280710555483,0.00017065133408062695,0,Legal_References
2733,Felig,4.663061174858902e-09,4.370648021114749e-10,4.537282828447562e-09,0,People_Roles
2734,weapons possession,4.056506807240011e-07,1.3304271788880774e-05,3.474800443227071e-07,0,Criminal_Offenses
2735,Washington County,0.0020747441585199644,0.0004935882312109111,0.00198166888119527,0,Geography
2736,cocaine,0.8694516268764189,0.9265870432025909,0.8397234899222121,0,Criminal_Offenses
2737,violating terms of judicial diversion,7.061541799935844e-13,7.90335265231996e-10,2.1347305997426625e-12,0,Legal_References
2738,"Mugglin, J.",9.445878775333233e-08,2.924327418669797e-14,1.0035007036585248e-07,0,People_Roles
2739,sale of cocaine,1.5905777658408952e-05,1.3878778968752238e-06,7.555665566185141e-06,0,Criminal_Offenses
2740,criminal sale of a controlled substance,6.084528331782744e-05,1.4173377588336028e-05,5.530155480546689e-05,0,Criminal_Offenses
2741,125 McClellan Street,4.107851673807688e-09,7.229980381325209e-09,3.3421767492619915e-09,0,Geography
2742,City of Schenectady,0.00015157827362055455,3.0338575851304402e-05,0.000129774255307374,0,Geography
2743,on parole,1.523452678571146e-06,6.038736756765968e-05,1.5234528309164233e-06,0,Sentences_Penalties
2744,drug-related crimes,1.8665734269257911e-06,1.080472108295594e-06,1.4852582427304818e-06,0,Criminal_Offenses
2745,Schenectady County,0.001964428429393796,0.00048717224288985636,0.0015374331175196736,0,Geography
2746,criminal possession of a controlled substance,0.0007455222501220744,5.6292509982071786e-05,0.00038958310680217847,0,Criminal_Offenses
2747,prior felony conviction,7.6019223641900744e-06,6.582686057326837e-06,8.690150500693027e-06,0,People_Roles
2748,4 to 8 years,1.4379370869571463e-06,8.67442830657219e-07,1.3363022946420712e-06,0,Sentences_Penalties
2749,shock incarceration program,3.131098633088491e-08,1.4581477495626903e-07,1.794530349463047e-08,0,Courts_Corrections
2750,brother-in-law,2.413691211898195e-07,1.6511292445932627e-06,2.7407311146142175e-07,0,People_Roles
2751,illegal sale of methadone,1.0293862471533476e-09,8.496928184337606e-11,3.109283112024422e-09,0,Criminal_Offenses
2752,"March 28, 1994",2.0687021189528158e-07,1.5577697796657838e-08,1.944166358930347e-07,0,Dates_Times
2753,unlawful possession of marijuana,2.295223891502095e-06,0.00016284447506866395,1.082269622046051e-06,0,Criminal_Offenses
2754,selling crack cocaine,4.0724944470287215e-06,4.833565845235964e-07,3.0838521944017035e-06,0,Criminal_Offenses
2755,youthful offender,1.2270794204414893e-05,9.705500007999039e-06,1.1119960736926553e-05,0,People_Roles
2756,"January 15, 2009",3.1271785873897306e-07,2.7200596365225278e-08,2.2291255442805702e-07,0,Dates_Times
2757,accomplice,5.626386153179959e-06,2.601700878560301e-05,3.863652010747283e-06,0,People_Roles
2758,sale of cocaine,5.968436587514856e-05,2.4811219838542627e-05,5.137582638111833e-05,0,Criminal_Offenses
2759,criminal sale of a controlled substance,0.0009967859226230312,1.5417441044062045e-05,0.0009974353882324168,0,Criminal_Offenses
2760,City of Schenectady,1.5301813996362893e-05,5.97794066001792e-06,1.2954101909305755e-05,0,Geography
2761,October 1998,4.468311138955231e-05,1.3296051780668662e-05,3.884032072422243e-05,0,Dates_Times
2762,"October 12, 1999",6.118833815013234e-06,3.592824837834434e-07,5.513144416893156e-06,0,Dates_Times
2763,3V2 to IOV2 years in prison,4.674362809081143e-12,1.0416760221143978e-21,3.6771442390499047e-13,0,Sentences_Penalties
2764,two counts,0.0010892503191140487,0.00015399290981720024,0.0012199024285910274,0,Legal_References
2765,drug-related crimes,5.276780537018623e-05,4.212568462653361e-06,3.250930181130871e-05,0,Criminal_Offenses
2766,August 1998,5.963793452768669e-05,1.811875003547123e-05,3.892872702312362e-05,0,Dates_Times
2767,Schenectady County,0.0001447715622125697,0.0004244844546110115,0.0001474646161870437,0,Geography
2768,"Carpinello, J.",2.416884586701208e-10,3.471658105457563e-12,1.7496579469418272e-10,0,People_Roles
2769,possession,0.0672580341985128,0.01158541629493477,0.0644292536363521,0,Criminal_Offenses
2770,maximum prison term,2.382369667501818e-07,1.7061781942062394e-07,3.050074299938933e-07,0,Sentences_Penalties
2771,Ulster County Jail,6.594415423933473e-07,2.3977444687899904e-08,7.315296398731553e-07,0,Courts_Corrections
2772,"February 7, 1990",4.036702024232825e-07,1.2080242525580644e-07,3.3932576699833315e-07,0,Dates_Times
2773,2V2 years in prison,0.0009405985857650621,3.892496480656779e-05,0.0006179524445708702,0,Sentences_Penalties
2774,"November 23, 2004",9.071706352938951e-07,1.0435284432059618e-07,7.253275777191637e-07,0,Dates_Times
2775,4 to 8 years prison term,3.2774710115934377e-09,3.659981297999839e-09,4.986881193034374e-09,0,Sentences_Penalties
2776,violation of plea agreement,1.3380569950074013e-06,2.532542838165165e-07,1.6576334919495043e-06,0,Legal_References
2777,"September 9, 1986",5.082574866447299e-08,5.73710077008111e-08,4.5959041328789336e-08,0,Dates_Times
2778,Paño Z. Patsalos,4.1474639284640464e-22,4.446721581670561e-22,1.6191117880143647e-20,0,People_Roles
2779,indictment Nos. 1-83-2014 and 1-80-2014,9.26409929243949e-22,2.6557707713093813e-24,3.0478997408729283e-22,0,Criminal_Offenses
2780,criminal use of drug paraphernalia in the second degree,1.9990129232289706e-06,1.517973699351173e-07,2.5638681920707037e-07,0,Criminal_Offenses
2781,"July 13, 2004",8.222424802927499e-07,1.359280087521681e-06,8.645599064991383e-07,0,Dates_Times
2782,defendant,0.0021284871709222417,5.564819293229231e-05,0.0019917333285323136,0,People_Roles
2783,attempted criminal sale of a controlled substance,3.152376093779728e-05,3.3425897480001805e-06,2.880812596952693e-05,0,Criminal_Offenses
2784,March 2009,3.953706992632518e-06,1.4349609718727235e-07,2.6459013385098595e-06,0,Dates_Times
2785,three years of postrelease supervision,3.9165520629020664e-07,1.343570284941545e-08,5.545264708848148e-07,0,Sentences_Penalties
2786,County Court of Albany County,1.499691387044771e-05,2.6810124774115692e-08,1.26719070245111e-05,0,Courts_Corrections
2787,four years in prison,8.082331783481224e-06,1.0669511537335395e-06,7.3572505617197395e-06,0,Sentences_Penalties
2788,41/2 years,7.112441332827467e-07,3.5672017927999602e-09,1.0619847021536695e-06,0,Sentences_Penalties
2789,second felony offender,1.0069408346756135e-06,2.646579783135624e-06,1.1211317407935713e-06,0,Criminal_Offenses
2790,plea bargain,0.00017117029839350972,3.986634718653455e-05,0.0003691539471423789,0,Legal_References
2791,plea of guilty,0.00010750207158759004,0.0005959565068722871,0.00012530732525991564,0,Legal_References
2792,drug possession,0.0025055229594160345,0.0021577037733391865,0.0021577876894560474,0,Criminal_Offenses
2793,"August 4, 2011",2.5100668078537418e-06,5.277878870338514e-07,1.5015175646843077e-06,0,Dates_Times
2794,10 years imprisonment,1.353866489292935e-05,3.6225940108700305e-05,1.6267077141224274e-05,0,Sentences_Penalties
2795,one year of incarceration,5.441845468937988e-08,1.423004317917678e-07,5.1121407193326706e-08,0,Sentences_Penalties
2796,selling a dangerous drug,1.5028676564288e-08,2.87816988833261e-09,7.810110536452732e-09,0,Criminal_Offenses
2797,5V2 to 11 years in prison,7.534171450617464e-12,4.4478027641139985e-15,1.6546337842235113e-12,0,Sentences_Penalties
2798,intent to sell,8.036093869157348e-06,3.687386394282324e-05,8.229677993355269e-06,0,Criminal_Offenses
2799,four years in jail,1.8508668759936146e-07,2.7731132406792826e-07,2.461597380693142e-07,0,Sentences_Penalties
2800,Dutchess County,1.2614898538861874e-05,3.1924285694127197e-06,1.0944920633599258e-05,0,Geography
2801,bringing heroin,8.19870266313388e-10,4.527783162376034e-10,6.562159428361635e-10,0,Criminal_Offenses
2802,burglary in the third degree,2.8071845090242725e-05,1.1217778697244162e-05,2.587046920239999e-05,0,Criminal_Offenses
2803,resisting arrest,6.420417103411753e-05,6.563909904592956e-07,9.792357406691417e-05,0,Criminal_Offenses
2804,Chemung County,2.234814055509096e-06,5.997967773048597e-08,2.2400033423005046e-06,0,Geography
2805,possession of a forged instrument,0.00013342152642464484,2.553893633669495e-06,0.00014832553780066242,0,Criminal_Offenses
2806,California,2.586810022265412e-05,4.387499235986441e-05,3.373836300347245e-05,0,Geography
2807,petit larceny,0.0005452295093210846,1.028866717805033e-06,0.0003981528607422425,0,Criminal_Offenses
2808,disorderly conduct,0.0005383090744350178,0.00011159810123097316,0.000777021286250567,0,Criminal_Offenses
2809,obstruction of governmental administration,5.129749399401252e-05,1.5845989582695232e-05,7.52945745411944e-05,0,Criminal_Offenses
2810,menacing,3.480933360864432e-05,2.6746185991773907e-06,3.0480070931487388e-05,0,Criminal_Offenses
2811,"Casey, J.",2.1373098182502834e-08,1.3341830088601908e-09,2.2278830818328188e-08,0,People_Roles
2812,illegal sales of alcoholic beverages,4.676743044272708e-09,7.459022709774666e-10,1.4058803637190385e-08,0,Criminal_Offenses
2813,criminal possession of a controlled substance,0.0007578592926519526,0.00033348218502194104,0.00040925571714499093,0,Criminal_Offenses
2814,criminal sale of marihuana,3.667162910500817e-05,8.170316505509303e-06,4.758027879294646e-05,0,Criminal_Offenses
2815,indeterminate prison sentence of 2 to 4 years,3.3083086434703174e-09,6.48919758725299e-10,1.8205930687293052e-09,0,Sentences_Penalties
2816,brain injury,1.0209544907435188e-05,1.435529193663384e-06,1.5074000792033148e-05,0,Miscellaneous
2817,Judicial Diversion Program,4.685885179696478e-09,6.492857842666867e-07,6.702395949980689e-09,0,Legal_References
2818,opiate addiction,5.908110263776631e-06,4.536684647802138e-07,5.034386984752101e-06,0,Miscellaneous
2819,Narcotic Addiction Control Commission,2.4955841497110284e-10,2.461920962011314e-10,7.65811474749932e-09,0,Legal_References
2820,former girlfriend,9.739107139068312e-08,1.0898381910627019e-07,8.33029978354844e-08,0,People_Roles
2821,County Court of Greene County,1.122577081711029e-08,1.3974324399820177e-11,4.685027413214688e-09,0,Courts_Corrections
2822,class A-l felony,2.8421330293789566e-09,7.089325503721897e-10,3.2585217347761844e-09,0,Criminal_Offenses
2823,charged in two indictments,1.7243564957878118e-06,1.4045992944366063e-10,2.042399932639889e-06,0,Criminal_Offenses
2824,"Mikoll, J. P.",1.255252313452589e-08,1.0345623432305932e-14,3.598246731933109e-08,0,People_Roles
2825,violating terms of the program,5.926646661301691e-12,9.003565643466512e-12,6.396509883582605e-12,0,Miscellaneous
2826,effective assistance of counsel,6.349941726620711e-08,7.874315446287248e-09,7.578924453832725e-08,0,Legal_References
2827,"fine of $10,000",1.1088609304677615e-06,4.5927663605524936e-07,1.456408564596755e-06,0,Sentences_Penalties
2828,wife,9.536370525114293e-05,3.0386173915210656e-05,0.00011413541084880993,0,People_Roles
2829,drug and alcohol addiction,7.045234127653341e-06,3.557841440229878e-06,1.0508906691852512e-05,0,Criminal_Offenses
2830,burglary,0.0008735293748927199,5.9074834770732604e-05,0.000792256781208319,0,Criminal_Offenses
2831,drugs,0.000750093644421137,0.00019819229149734346,0.000644100234717444,0,Criminal_Offenses
2832,robbery,0.0003669972511471558,5.505074703931654e-05,0.00031760963250666423,0,Criminal_Offenses
2833,certified as an addict,3.3006464523937954e-08,1.0416397257361848e-09,5.77023059361233e-08,0,Legal_References
2834,heroin addict,1.3160624220807006e-05,5.94956900257729e-07,1.0910539601425224e-05,0,Miscellaneous
2835,previously tried civil drug centers,1.6408437100352476e-19,3.160492657850573e-19,4.1900412002748703e-19,0,Miscellaneous
2836,larceny,0.0007731414033487458,0.0007766984362570549,0.0007420139788899715,0,Criminal_Offenses
2837,addiction,0.001893115867933036,0.00030648889035287817,0.0022481307181455496,0,Miscellaneous
2838,Nassau County,8.981135732813728e-06,7.348283764064168e-07,8.534706793457562e-06,0,Geography
2839,drug problem,3.959852451976064e-05,1.2150825238540828e-05,4.101541854009513e-05,0,Miscellaneous
2840,native of Laos,5.75163251370845e-10,3.0085570101967935e-10,1.4601500975051722e-09,0,Geography
2841,"Mercure, J. P.",3.849743470906639e-09,4.036580953409811e-15,2.1372874554809146e-08,0,People_Roles
2842,5 years to life imprisonment,6.715228098920641e-06,7.843309543051992e-07,7.164046593129765e-06,0,Sentences_Penalties
2843,five counts,8.076414773931293e-06,5.387695574310275e-06,9.35052468682657e-06,0,Criminal_Offenses
2844,possessing dalmane,1.0423310934874807e-12,1.9484159731033415e-12,9.70203910010479e-13,0,Criminal_Offenses
2845,"January 22, 2001",2.5140481447935234e-07,4.699092774292306e-09,2.120063510373021e-07,0,Dates_Times
2846,7 to 14 years in prison,2.552168655706967e-07,7.938232423041277e-08,1.3773800097045085e-07,0,Sentences_Penalties
2847,sentence of 2 to 6 years’ imprisonment,5.571678928483564e-09,2.7384752186251807e-12,7.756962160962851e-09,0,Sentences_Penalties
2848,unlawful use of secret scientific material,2.6624142446019807e-14,1.2659061004713883e-12,2.952965742902991e-14,0,Criminal_Offenses
2849,nonviolent predicate felony offender,5.503526799100905e-11,3.655046343780243e-12,6.929986900459941e-11,0,Criminal_Offenses
2850,defendant,0.002547465845558643,0.0009942542450996432,0.002527641056304468,0,People_Roles
2851,criminal sale of a controlled substance,0.0005994554618599736,0.0006369007255933242,0.0005625211553960184,0,Criminal_Offenses
2852,25 years to life,0.001470473212101714,0.0008201052440216976,0.00125012802489061,0,Sentences_Penalties
2853,"October 11, 1988",9.625790233181371e-08,6.018981983293692e-08,1.0968535982977464e-07,0,Dates_Times
2854,David Peralta,1.1815186918341765e-09,2.882191278935674e-09,9.913620373857813e-10,0,People_Roles
2855,"Mahoney, P. J.",1.9757235030969147e-08,2.5670101187191397e-12,1.9454489381236027e-08,0,People_Roles
2856,15 years to life,0.005374747265209745,0.0036508013579331,0.005122207072328653,0,Sentences_Penalties
2857,criminal possession of a controlled substance,0.014811480825255584,0.0047384735788598455,0.00802613481495712,0,Criminal_Offenses
2858,Albany County,3.7789786887783604e-05,6.798534842687018e-05,3.29769359980056e-05,0,Geography
2859,Hector Gutierrez,4.1064315729025527e-10,1.442086390002516e-08,3.123388770987545e-10,0,People_Roles
2860,failure to appear,0.0013542707166979764,0.0004108129377488051,0.001167917529936544,0,Criminal_Offenses
2861,Greene County,1.1772331040205771e-06,1.386777657541396e-05,9.496356046384146e-07,0,Geography
2862,"May 16, 2006",2.9041186412655604e-07,7.786234563938319e-07,2.175065577277009e-07,0,Dates_Times
2863,criminal sale of a firearm,6.306640298603019e-06,3.8183849990415384e-05,1.9865931227308014e-06,0,Weapons_Firearms
2864,seven years in prison,2.3133038272040258e-07,3.693083022219871e-07,2.1776621888829826e-07,0,Sentences_Penalties
2865,attempted criminal sale of a controlled substance in the first degree,1.4617476965624717e-06,1.5880657858441487e-08,9.367817213019759e-07,0,Criminal_Offenses
2866,automobile accident,5.771953345416448e-06,3.2622319694983414e-06,5.189125874102417e-06,0,Miscellaneous
2867,"Lahtinen, J.P.",3.913569456708392e-08,5.503230140362464e-12,2.0589246691089204e-08,0,People_Roles
2868,"February 5, 2010",1.9497267935815028e-06,1.7968332195131893e-06,1.405696820322413e-06,0,Dates_Times
2869,transportation of drugs,1.1486685062815751e-07,1.5853615230185975e-08,1.1909320679943406e-07,0,Criminal_Offenses
2870,criminally using drug paraphernalia in the second degree,9.127872447592542e-05,4.402020783233191e-06,1.351157686543848e-05,0,Criminal_Offenses
2871,endangering the welfare of a child,4.396889094423543e-05,1.5098814516926784e-05,4.0220228994017065e-05,0,Criminal_Offenses
2872,criminal possession of a controlled substance in the fifth degree,0.0018422489405539525,0.00045818064179993924,0.001049469498408707,0,Criminal_Offenses
2873,Public Defender,1.5999250189161703e-05,2.860820209460304e-06,1.967941288233246e-05,0,People_Roles
2874,two-year term,9.096951441420634e-07,3.54291150653689e-07,1.2853838092154268e-06,0,Sentences_Penalties
2875,criminal possession of a controlled substance in the third degree,0.005348909406000632,0.00019587930445645772,0.004355152932767934,0,Criminal_Offenses
